baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G52530	136.890638224676	-0.230835754362535	0.358177711279285	-0.644472693563401	0.519268959133813	0.914708695138543
AT1G52540	3076.37584043205	0.127535777997159	0.125055074817601	1.01983688533374	0.307805826579322	0.826220709755114
AT1G52550	456.186918292771	0.143860852043338	0.311488845392704	0.461849129338701	0.644189516450758	0.944950677636306
AT1G52560	937.03429224939	-1.2774606055027	0.566959391828737	-2.25317831208727	0.0242479082959274	0.352897583915446
AT1G52565	911.787915281611	0.31303989465629	0.363302279253811	0.86165133700577	0.388879411754053	0.867126536156988
AT1G52570	489.356228552193	-0.0518153310144462	0.211771807350618	-0.2446753024526	0.806707852662229	0.975727366511661
AT1G52580	8.99054369841753	0.129344934382112	0.978737144743807	0.132154925432986	0.894861752626846	0.987507664762342
AT1G52590	1323.66606432925	0.23586716858032	0.216879750965727	1.08754813453098	0.276794638000517	0.808919457786363
AT1G52600	5105.41461185425	0.479743549408186	0.177342171522862	2.70518594245554	0.00682661653311258	0.197810439204414
AT1G52615	10.7315085537475	-1.99565197762231	0.861290010534055	-2.31704995206537	0.0205010108466711	0.328872512528487
AT1G52618	153.31024987685	-0.143355852063007	0.327307963800585	-0.437984613629346	0.661397437138166	0.948662947847405
AT1G52620	694.037516843363	-0.0192147377119837	0.130785683861384	-0.146917744700169	0.883196945661797	0.98613177474293
AT1G52630	907.509371992134	-0.037847355646473	0.180722031771192	-0.209423030914076	0.834118015290885	0.978928144660266
AT1G52640	208.538498549489	0.0998192446462852	0.269941625269159	0.369780853718856	0.711545782175159	0.963190068507897
AT1G52650	74.106222337775	-0.240212888483617	0.2679194780863	-0.896586131771433	0.369939800959128	0.857019989059091
AT1G52660	466.702709848349	0.06014547490296	0.273023259640545	0.220294325773364	0.82564193900307	0.977893951016309
AT1G52670	4968.48361932468	-0.0100482706783744	0.106903214904939	-0.0939940925753215	0.925113849403582	0.991720556213299
AT1G52690	147.059804010858	-1.0222777789588	0.457094778424573	-2.2364678557086	0.0253211406189344	0.359558808802097
AT1G52700	166.0829087052	-0.344678433946799	0.31699077319246	-1.08734532073439	0.276884226481822	0.809051559346329
AT1G52710	2668.02060886755	-0.051138730818429	0.189476822252479	-0.26989438713663	0.787241505412414	0.973711167219715
AT1G52720	2142.70605562888	0.525007022300145	0.21836730483849	2.40423822920036	0.0162062082765108	0.297925947768944
AT1G52730	5559.1116976583	-0.0317572025156346	0.160537371611284	-0.1978181291801	0.843187361424707	0.980581964856864
AT1G52740	14186.486506388	-0.163298911799154	0.176855167205685	-0.923348265019792	0.355825743069332	0.850511118896144
AT1G52750	2386.06464153328	0.319664248127768	0.155676413593679	2.05338908283243	0.0400348572599175	0.437914041565565
AT1G52760	13434.7661114065	0.332512432651177	0.280194961278679	1.1867181020449	0.235338832318281	0.775856228807853
AT1G52770	167.916729040259	1.03212246745948	0.401560517850725	2.57027875395648	0.0101616711885869	0.241208451433145
AT1G52780	6952.99705000853	0.517437129450976	0.319526425587477	1.61938759368532	0.10536389449554	0.622274140425285
AT1G52790	795.670808177471	0.250473727039064	0.358312766330173	0.699036569655072	0.484529177111534	0.902214700246489
AT1G52800	856.537866546043	0.540860831724178	0.41087785343822	1.31635430626952	0.188055151419264	0.733158651692287
AT1G52810	232.302975829774	-0.0416514696254882	0.282070650422386	-0.147663252320358	0.882608534043	0.98613177474293
AT1G52820	647.377289587248	0.0817670517331238	0.187778869346301	0.43544330636228	0.663240681960435	0.949169053663747
AT1G52825	619.062672646762	0.171169180529515	0.153329583439709	1.11634804379952	0.26427318399877	0.800932582642282
AT1G52827	358.436591534252	0.527556964019501	0.466660413919865	1.13049435581672	0.258267975404202	0.795725415284883
AT1G52830	43.9174020770574	0.248395584385408	0.868712707917837	0.285935248928005	0.774927715569308	0.972476836193614
AT1G52857	21.4224363063912	-0.352640564120567	0.878644110585708	-0.401346301502544	0.688165178744333	0.955543587192835
AT1G52855	118.389512131027	0.542191657139332	0.36737102591852	1.47586940419081	0.139978954449909	0.671698036121757
AT1G52870	9121.31715835842	-0.135035149681183	0.376284194868743	-0.358864792948017	0.71969623878575	0.963662439156197
AT1G52880	1135.01221198668	0.150407032256472	0.32217912845067	0.466842880169692	0.640612294444777	0.943963831267215
AT1G52890	10752.5166292503	-0.117995234630683	0.174704935161664	-0.675397260652627	0.499423405440687	0.907127919743108
AT1G52905	1200.64509174185	0.250403185774701	0.132093800377515	1.89564676812285	0.0580067686323647	0.504417764001141
AT1G52910	1125.42033596492	0.104995984444345	0.357618870990682	0.293597438394353	0.769065533426421	0.971504023060219
AT1G52920	74.4611417818154	-0.0887129038191845	0.367294270774227	-0.241530867421876	0.809143695760796	0.976171668698044
AT1G52930	5823.42769762644	-0.096142536329834	0.249866774208694	-0.384775193237712	0.700403979696036	0.959081198529014
AT1G52940	1392.59647243139	1.46879368375355	0.608581346883241	2.41347141392972	0.0158013673401945	0.294358192067257
AT1G52950	299.459646442269	0.961054105047897	0.488541166391097	1.96719165377055	0.0491611198685791	0.476985209403623
AT1G52980	14161.7405686212	-0.0770480241511706	0.146524381599646	-0.525837565803156	0.59900107128842	0.936242858730612
AT1G52990	18.6818802697546	-0.773028002586024	0.791233502025138	-0.976990990153328	0.328573612892781	0.83902656754806
AT1G53000	3903.28592248029	-0.14438073312567	0.210837457357082	-0.684796406366927	0.493472403366844	0.904834205874173
AT1G53023	149.331397085972	-0.285034726352977	0.286576113772785	-0.994621368126198	0.319920450867809	0.834444748779004
AT1G53025	812.909194663188	-0.0428807469797866	0.180113852898266	-0.238075785342325	0.811822315326963	0.976532186231503
AT1G53030	1520.24216442878	0.0978966323156866	0.174241639298237	0.561844073035399	0.574222260968388	0.931262101821557
AT1G53035	657.850104033854	0.0552878552095833	0.17495323051353	0.316015057551667	0.751991079088606	0.968616709227623
AT1G53040	3625.78139305273	0.240336726905478	0.158451695038261	1.51678230294377	0.129321656567882	0.659441714025915
AT1G53050	6423.39394871829	0.280580292451569	0.166416656830429	1.68601087051922	0.0917937056109788	0.589120274401863
AT1G53060	608.851410817471	-0.620544948046514	0.232929861498003	-2.66408499131759	0.00771980555358318	0.21112104010425
AT1G53070	641.617107762742	0.487339509609311	0.258278272304319	1.88687768917356	0.0591767786056064	0.506780197013666
AT1G53080	150.15533838819	-0.379388422398387	0.565232220296763	-0.671208060643105	0.50208799437156	0.907234995934407
AT1G53090	1507.09329577121	-0.205850345367466	0.332975623642848	-0.618214460011832	0.536433979486914	0.918851199985207
AT1G53100	262.610688462468	0.522657765541947	0.274109990420643	1.90674467844054	0.0565536583137783	0.500062605522966
AT1G53110	1162.26767048112	0.0834225820645763	0.317366940456467	0.262858450047097	0.792659682447313	0.974379901454423
AT1G53120	2068.0533561303	-0.0701890997127151	0.178542262289095	-0.393123167662485	0.694228513505999	0.957504923697364
AT1G53130	28.9169630353464	0.367951134034227	0.590131297665784	0.623507235575587	0.532951248949152	0.917627384929907
AT1G53140	560.710381853067	-0.281106391620362	0.283635701554634	-0.991082540313477	0.321645277744976	0.835047333225532
AT1G53160	97.5867990275679	0.322259437300953	0.488228802284738	0.660058226374382	0.509216464588723	0.91129843165478
AT1G53163	121.824491054402	-0.272343152380991	0.422072134051681	-0.645252624869197	0.518763488191253	0.914660758580175
AT1G53165	7126.83827636252	0.0248222989552952	0.158706582760987	0.156403713843916	0.875714809977611	0.985130686380722
AT1G07873	70.658258976262	-0.244121012442103	0.47274893033944	-0.51638617620313	0.605584718790258	0.938815079193817
AT1G53170	1938.66995761508	-0.280882870292122	0.211298283582391	-1.32931922365852	0.183742674660408	0.729084993871741
AT1G53180	4853.39364052704	-0.26118101756948	0.189518813303934	-1.3781271263588	0.168164041708113	0.711331408382616
AT1G53190	3350.85322578447	0.170963736632041	0.114099137120021	1.49837887426093	0.134034841951356	0.667334914293541
AT1G53200	2191.9458060289	-0.0268226513210086	0.107526529488882	-0.249451474426896	0.803011572400154	0.975446618303352
AT1G53210	73026.7977454738	0.0394563228284717	0.328124979599279	0.120247848477301	0.90428681512574	0.989156731238142
AT1G53230	195.524547317239	0.240917585490315	0.233082954600513	1.03361305807724	0.301317092342019	0.82200432716356
AT1G53233	58.0438688694961	0.659461456951042	0.444478644699785	1.4836741085648	0.137895398306489	0.670162099399479
AT1G53240	31178.0797434215	0.0660204725028884	0.213799191803683	0.308796642054244	0.757476223650921	0.969838593488414
AT1G53250	578.316097440553	-0.44953412263869	0.255752720375456	-1.75769048313056	0.078800188025583	0.556540123665079
AT1G53260	24.3707116397969	-0.494884195463563	0.453092164633823	-1.09223737264032	0.274728779597548	0.808199082406872
AT1G53270	1124.65433889558	0.520543985973929	0.282938223198316	1.83977965256773	0.0658005938822601	0.528067699062907
AT1G53280	8704.55904910399	0.314484470430612	0.170628281160121	1.84309698423026	0.0653148515872581	0.526541774773134
AT1G53290	1702.40008125151	0.0194014502327575	0.206117762338143	0.0941279878680656	0.925007487974342	0.991720556213299
AT1G53300	6935.35549133159	0.0799582433287389	0.167512618369038	0.477326688026495	0.63312950962567	0.943533847571998
AT1G53310	73356.6759821927	0.853830651737033	0.368109780419713	2.31950004361066	0.0203679387679152	0.327759494957615
AT1G53320	11358.9203597908	-0.0989719601764199	0.147845695391397	-0.669427404798009	0.503222874908898	0.907262030301279
AT1G53325	5.26143977138454	0.357470058732156	1.10956837783649	0.322170373518731	0.747323627416647	NA
AT1G53330	337.498369932923	0.0724385100723335	0.255025181941442	0.284044538350596	0.776376248997938	0.972670566504373
AT1G53340	637.663822469805	0.625167484824041	0.273545565056034	2.2854235808794	0.0222880026241006	0.340560869181695
AT1G53345	513.801706802807	-0.211436599954333	0.200298418543095	-1.05560793486166	0.29114737421279	0.814802299121344
AT1G53350	2112.25125571573	0.143695089280188	0.181595944069871	0.79129019106781	0.428774671062777	0.882341735533933
AT1G53370	8.40525390938544	0.256444246585126	1.23046921978308	0.20841175257544	0.834907480574155	0.978928144660266
AT1G53380	3832.39558936734	0.125019890406642	0.222663469503215	0.561474635626466	0.574474016715602	0.931262101821557
AT1G53390	11183.5705334292	0.38051105478777	0.194938915561931	1.95195019778841	0.0509441176794574	0.482600681713117
AT1G53400	4029.37030688874	-0.0675726879183766	0.131280616098527	-0.514719460698318	0.606749072449692	0.939008257037113
AT1G07877	57.3594502902475	0.038074479666524	0.353905224222959	0.107583830530112	0.914325823904893	0.990886668497411
AT1G53410	109.306022429654	-0.223964394521222	0.253351407364069	-0.884006909025701	0.376692483216542	0.861122413107161
AT1G53420	52.2832200813608	-0.550013404583228	0.398617485421492	-1.3798025041517	0.16764746141184	0.711054374826552
AT1G53430	45089.836058664	-0.270710663258539	0.127356761069874	-2.12560888785491	0.0335358389525499	0.407802775088876
AT1G53440	17762.9030933599	-0.00347441249651128	0.164679096734829	-0.0210980784167518	0.983167417756102	0.998545210924725
AT1G53450	2763.14986581167	-0.413353188442023	0.286272203039095	-1.4439166082275	0.148762434253544	0.684643368749256
AT1G53460	2478.63936698869	-0.243961509068391	0.155664804073052	-1.56722330729239	0.117062504375875	0.642752297082168
AT1G53470	1333.28752046916	-0.29355033232348	0.240311909552502	-1.22153884453799	0.221882067468408	0.766911123577677
AT1G53480	13.6964333676903	0.454988788285072	0.715496662428789	0.635906234336006	0.524837538977527	0.916332904489042
AT1G53490	455.69386524808	-0.325277309006832	0.161672449953178	-2.01195261840243	0.0442249318938963	0.456355119850188
AT1G53500	3194.26627195762	0.157275528533917	0.217397405273925	0.723447128247676	0.469405225857738	0.898279478398441
AT1G53510	11201.6751366014	-0.153701561240816	0.263538242736791	-0.583222987467232	0.559743198277036	0.925607303363998
AT1G53520	1023.24283893407	-0.0413111285900871	0.245252417148429	-0.168443308614101	0.866234539465462	0.984848044140413
AT1G53530	817.95689455	0.234155122270907	0.156283557034514	1.49827100632983	0.134062853796265	0.667334914293541
AT1G53540	1187.60810283333	-1.44742823524542	0.625846194626564	-2.31275391249935	0.0207361730180952	0.32928007469121
AT1G07897	41.0341552129483	-0.170063905080201	0.434784321993814	-0.391145440342305	0.695689734262028	0.958119070174809
AT1G53542	7.12928300451575	-0.749537663518541	1.38600044650989	-0.54079179080062	0.588651101764885	0.933969996613172
AT1G53550	45.7213837390153	-0.649543776077478	0.519710119367869	-1.24981937405323	0.211365537110689	0.757682729924093
AT1G53560	1991.52895203318	0.210668551073567	0.279643276844886	0.753347455552887	0.451241148843643	0.89007581016614
AT1G53570	13798.0749513354	0.126267050215578	0.15556907544624	0.811646208305785	0.416994668563601	0.878480305828147
AT1G53580	9988.42508205909	-0.0802900923966692	0.27498791402741	-0.291976804437543	0.770304358986856	0.971504023060219
AT1G53590	9543.86033463115	0.0278369665627033	0.135990361418045	0.204698085014499	0.83780801666613	0.978934889125783
AT1G53600	614.011766600955	-0.0794056089683021	0.19348334223938	-0.410400234197218	0.681512374511786	0.953392815821853
AT1G07913	36.5287778260807	0.858793040184964	0.483277601580137	1.77701808934871	0.0755652636189794	0.547526907384618
AT1G53610	138.699339251517	1.50198262125948	0.74964560284264	2.00359025059841	0.0451139710758474	0.459484984382557
AT1G07917	5.74593364258041	1.97502805823597	1.33413389758741	1.48038218788048	0.138771280797756	NA
AT1G53620	410.911144932165	1.00157307243794	0.661419644229688	1.51427778291104	0.129955400970209	0.660688641178554
AT1G53625	4680.91042614279	0.259755632994025	0.683611443879614	0.379975547980687	0.703963566159652	0.960368215788973
AT1G53633	148.453810481032	0.260820803478807	0.488097311029435	0.534362303551143	0.593090894408489	0.934944922313446
AT1G53635	32.326126279751	1.10484840542156	0.662446242352079	1.66783104014401	0.0953492721480116	0.597856382084855
AT1G53640	259.561010712688	0.149491551536244	0.273921433296589	0.545746091268373	0.585240484346164	0.932954767530584
AT1G53645	4918.55977949563	0.114815817092135	0.277001366391832	0.414495489995969	0.67851126928596	0.952806624262624
AT1G53650	1265.01870561905	0.205491524493707	0.169443901437677	1.21274075225002	0.22522895382616	0.769739949473204
AT1G53660	258.987402133782	-0.521979145116036	0.309172197475238	-1.68831204545112	0.0913513441762479	0.588512973612388
AT1G53670	4664.57395459289	-0.345869844623141	0.333183994195482	-1.03807460937099	0.29923532125987	0.821030502381927
AT1G53680	1526.82987007726	0.456154840671042	0.31637999136604	1.44179421303317	0.149360435908222	0.685377443862215
AT1G53690	57.3078230836699	-0.253147786322969	0.343107280894242	-0.737809427019993	0.460630263909109	0.894655514900092
AT1G53700	185.109390761985	0.0694775819037317	0.29623732251512	0.23453351965867	0.814570813807221	0.976869948269649
AT1G53705	6.12523485043864	0.39281686187137	0.823197106417221	0.47718445413519	0.633230780113159	NA
AT1G53710	3345.95087070475	0.252409796485389	0.17315576656663	1.45770367045941	0.14492223981424	0.679277707606561
AT1G53720	2622.60241234491	-0.0492477156681187	0.178589496909207	-0.275759305672695	0.782732941549217	0.973609678231121
AT1G53730	6521.03421789758	0.304479822423636	0.130357755457269	2.33572464757146	0.0195055970489287	0.320701928221077
AT1G53750	26902.1734315856	0.0459806819097172	0.249075850201223	0.184605138846542	0.8535387550082	0.982917412731096
AT1G53760	3601.06948217133	0.116803293210605	0.191466117477337	0.610046804884061	0.541830803079218	0.920531776896929
AT1G53770	2251.14576368511	0.168226347446043	0.133026277343719	1.26460990118045	0.206011202001072	0.752430693923292
AT1G53780	29371.1336489828	-0.172297218634964	0.26633600441008	-0.646916735935093	0.517685833648875	0.914592917045762
AT1G53790	858.729132712489	0.159058705299833	0.176602752119292	0.900658134661407	0.367770114573863	0.855486086366231
AT1G53800	4313.68630532184	-0.107818514820927	0.353687114209328	-0.304841512425346	0.760486862987778	0.970254237977912
AT1G53815	8.90787458349439	-0.654397561432333	0.838438778697186	-0.780495342127631	0.435099368142087	0.884242309720267
AT1G53820	17.5820269381853	-0.483756009186737	0.787155226525773	-0.614562405082244	0.538843748641554	0.919735400801523
AT1G07937	72.0106797849705	-0.615838457453441	0.337764566975717	-1.82327726963058	0.0682614071754914	0.532370532594408
AT1G53830	1231.12190738983	0.162593964389254	0.452133454576556	0.35961498257529	0.71913507770858	0.963662439156197
AT1G53840	22453.0171513388	-0.195011650549898	0.290784183183312	-0.6706405018837	0.502449574339714	0.907234995934407
AT1G53850	7497.36187048606	0.116875287184425	0.255463760070726	0.457502415027741	0.647309966841998	0.945691592294996
AT1G53860	245.266936982228	-0.840974467340561	0.59145108087642	-1.42188338906135	0.155060106143516	0.693329001205879
AT1G53870	7.33759137951423	-0.10486208599059	1.16379440845985	-0.0901036172955692	0.928204874728543	0.991901685283486
AT1G53880	6.16347637065353	-0.717856733934831	0.926332712389755	-0.774944816623071	0.43837226829236	NA
AT1G53885	22.2084798655862	-0.524913655214998	0.523109614811953	-1.00344868523148	0.315644423990848	0.832180332538063
AT1G53887	291.917627610713	0.291842429729879	0.382570845945639	0.762845451562056	0.445555571018954	0.887720515585017
AT1G53900	7.27708977187038	-0.542008818408225	0.976083399057308	-0.555289454704067	0.578696690617248	0.931448274250036
AT1G53910	33000.8684118216	0.0777195144615334	0.0932843231150647	0.833146576683283	0.404762067955801	0.874535118958546
AT1G53920	3707.8469541085	0.269986195071992	0.230078140455331	1.17345435136811	0.240613652421868	0.781417118729545
AT1G53935	7.93087067265192	-0.730189463111123	0.866603053290163	-0.84258814960191	0.399458820977046	0.871868176567456
AT1G53940	2596.667965547	-0.00245114614370098	0.27384158254367	-0.00895096398776504	0.99285825939574	0.998989114920919
AT1G53950	64.0315744025945	0.41967629522241	0.440812590147595	0.952051517135416	0.341070855472879	0.845196333205496
AT1G53970	27.3615219863053	0.730792400344045	0.486185067128935	1.50311568526691	0.132809214712171	0.664459246307383
AT1G53990	781.477048853191	-0.387346449411473	0.203073451656001	-1.90742042474181	0.0564661665658209	0.500062605522966
AT1G54000	41663.473259276	-0.211407113522694	0.238369788104161	-0.886887198264883	0.375139634618118	0.860580279093545
AT1G54010	10310.2359603952	-0.249772432642709	0.14559158368279	-1.71556917182043	0.0862409249405449	0.578911589486143
AT1G54020	217.929274932527	-0.41620064600951	0.440880264244696	-0.944021948277801	0.34515843252696	0.847361259083435
AT1G54030	10995.7444655138	0.399062374565506	0.188028005789849	2.12235604419227	0.0338078504412545	0.40887567905287
AT1G54040	40.651553096103	0.300313753753986	0.66417393965386	0.45216130267095	0.651152783615614	0.94677830412706
AT1G54050	2880.93837319228	-0.969333169557832	0.44359172164801	-2.18519219871059	0.0288747572862617	0.381796700787666
AT1G54060	3151.30148039374	-0.00363699408155534	0.184295807740528	-0.0197345459245383	0.984255132478141	0.998545210924725
AT1G54070	81.7972110198639	-0.162449615365221	0.38266399011572	-0.424522870093147	0.671184529938677	0.950856968427005
AT1G54080	19209.3863396016	0.110095895455499	0.0903876366135438	1.2180415328948	0.22320819016011	0.768549436773691
AT1G54090	6154.25910531186	0.124096111457992	0.271622603303161	0.456869604918287	0.647764772181608	0.945842432925034
AT1G54095	220.235005572941	-0.106564132321173	0.299288584776922	-0.356058124971928	0.721797036254938	0.964449550426407
AT1G54100	34089.2492137833	-0.302886263311178	0.268128004267115	-1.12963308006215	0.258630865992145	0.795967209029616
AT1G54110	565.763064970835	-0.347339335612054	0.213609869928367	-1.62604534953621	0.1039400084885	0.619808268263476
AT1G54115	4293.22705837231	0.041040884063647	0.111960858122732	0.3665645722245	0.713943838580842	0.963202549093463
AT1G54120	436.582217872925	0.0915968939709833	0.325012968520375	0.281825351117462	0.778077431136039	0.972975173193755
AT1G54130	11183.7390575773	0.0894855916200922	0.193862504847241	0.461593084699925	0.644373154602428	0.944965555743479
AT1G54140	988.918268986505	-0.0022409904161877	0.13075387837073	-0.0171389976657805	0.986325727836843	0.998659251985566
AT1G54150	2819.65900388171	0.101383080107253	0.16714693144159	0.606550651171733	0.544149158537508	0.921635053113802
AT1G54160	597.213421366071	-0.0965894695451815	0.184725581634505	-0.522880852183711	0.60105717025321	0.93742782044724
AT1G54170	9169.32567932057	0.0835195559910347	0.127643686567274	0.654317955216816	0.512906980358334	0.913540964957818
AT1G54180	1069.76668609201	-0.289118842008753	0.144592927488693	-1.99953654048094	0.0455503323504309	0.460894849276027
AT1G54200	145.911811050963	-0.050159447929863	0.212135617347112	-0.236449911415811	0.813083570237353	0.97669286734774
AT1G54210	1968.20847915397	0.195884939078838	0.172374408137843	1.13639223591819	0.255792443734434	0.793943952922884
AT1G54215	52.3498603788902	-0.356472356713416	0.367947460262022	-0.968813200829179	0.332638398965561	0.840845230104156
AT1G54217	760.036236767764	-0.233309052099578	0.150467509872168	-1.55056099684104	0.121006925195475	0.648860410548466
AT1G54220	3490.11448507919	-0.0211552133059453	0.146859507598408	-0.144050689341781	0.885460442698978	0.986396339556992
AT1G54250	1522.32293228718	0.0610356720510614	0.142530649325531	0.428228400978232	0.668484840819709	0.950777917297336
AT1G54260	2607.87215534398	0.12482360758512	0.122024749978116	1.0229368026364	0.30633772730024	0.825603408548537
AT1G54270	20709.2472574724	0.163796145946485	0.198674002965934	0.82444679978875	0.409685732433387	0.876575338329929
AT1G07957	19.1709939491324	1.71353113818782	0.524249129396177	3.26854360285051	0.00108102519597955	0.0721339086551556
AT1G54280	355.339913186	-0.492977277319404	0.242202576430285	-2.03539237519755	0.0418114079322057	0.446966903823674
AT1G54290	2560.8589122856	0.0791123270212343	0.24613216366057	0.3214221410345	0.747890506457037	0.967373981885388
AT1G54300	27.8592151622468	-0.142226640082455	0.431862025630561	-0.329333517747457	0.741903612357392	0.966086870009321
AT1G54310	2038.36506861714	-0.0157384151402118	0.160726850060673	-0.0979202612025975	0.921995611189247	0.991090170915359
AT1G54320	14439.7297561577	0.22353656054324	0.142241968256868	1.57152325212181	0.116061157748875	0.642752297082168
AT1G54330	66.7876931952773	-0.015123744513071	0.409380721218077	-0.0369429817507567	0.970530468640463	0.996744614169285
AT1G54340	6196.3924449801	0.239509327908351	0.144679437039068	1.65544829873561	0.0978335956352966	0.604159423450857
AT1G54350	5173.59663514189	0.213121656322442	0.257234273178116	0.828511899636601	0.40738065867117	0.875656696938245
AT1G54355	22.4630300180796	-0.0555476985781152	0.557302187609297	-0.0996724933314951	0.920604338911835	0.991082606521873
AT1G54360	6260.36654671389	0.144770145522271	0.164650211652322	0.879258787884036	0.379260975814516	0.861259201313748
AT1G54370	9618.89269764634	-0.0322921674122405	0.233228246156611	-0.138457360737329	0.889878966183192	0.987033722802612
AT1G07967	45.3537245859148	-0.469008331938741	0.423961856182944	-1.10625124666017	0.26861778729525	0.80339716746826
AT1G54380	3478.80415168146	-0.10164156751565	0.147522098512325	-0.688992147892732	0.490828208886985	0.903507739359146
AT1G54385	698.223030080605	-0.359690274147081	0.230051358404419	-1.56352162683066	0.117929952897927	0.643438426212164
AT1G54390	3071.42902962016	0.211541182106139	0.140661081146157	1.50390698253153	0.132605318883336	0.664459246307383
AT1G54400	84.0042035782226	-0.58066686557484	0.376659575341496	-1.54162247182587	0.123165361527124	0.650146665624372
AT1G54410	235827.904822135	-0.177559193287707	0.179441787930153	-0.989508605190789	0.322414361743714	0.835268285025798
AT1G54420	44.4706421564951	-1.27916977605495	1.2660923572154	-1.01032896120494	0.312337710189311	0.82988907468888
AT1G54440	4367.88793669409	-0.0258401946708367	0.114630636623463	-0.225421365805689	0.82165149183159	0.977511606213411
AT1G54450	776.558532425501	0.282358529897455	0.242147930114653	1.16605799506014	0.243590998192629	0.783675915790765
AT1G54460	7467.16581678598	-0.0888354769202479	0.122168790304771	-0.72715361017026	0.467131860611189	0.897445365352241
AT1G54470	39.9227708887065	0.318461180554278	0.358006424197318	0.889540407740716	0.373712716814999	0.860030580124026
AT1G54475	11.6780091811556	0.0111944055658715	0.751288342166693	0.0149002785449688	0.988111737700901	0.998903984708359
AT1G54490	11394.6081430832	0.193554496689648	0.154238686363121	1.25490239351473	0.20951419501194	0.756279486746361
AT1G54500	7090.64314930423	-0.0501573379158083	0.388900303540279	-0.12897222619579	0.897379625538226	0.987871158081016
AT1G54510	4722.82120421582	-0.175761623449205	0.145330136112379	-1.20939557445467	0.226510908063489	0.771252107368218
AT1G54520	10321.2097350023	0.0542528562373542	0.234058972892104	0.231791396702247	0.816700039538392	0.977511606213411
AT1G54530	230.163857381759	0.374905683017981	0.321702433734075	1.16538031331117	0.243865082530631	0.783686247093944
AT1G54540	686.882119158901	0.878364101923601	0.406593939711988	2.16029806677835	0.0307496025387216	0.394419348750436
AT1G54550	24.2937988666922	-1.63655435663398	0.588618792456969	-2.7803297781282	0.00543037209433362	0.172052995564804
AT1G54560	743.428456978206	-0.92791934316097	0.209023044105372	-4.43931599567171	9.02452327028866e-06	0.00374532271399673
AT1G54570	6748.21840635147	0.0687302873626568	0.148101153628956	0.464076650846687	0.642592829698943	0.944900565059467
AT1G54575	26417.2811371544	0.0129986235183201	0.216056564963826	0.0601630573942357	0.95202576832137	0.994519753682741
AT1G54580	12924.0552143957	-0.0844672038854704	0.212233144909948	-0.397992518658245	0.690635700464055	0.956084747868973
AT1G54590	714.915408548373	-0.319951976681505	0.238544840741493	-1.34126554859441	0.1798342510676	0.725557035213513
AT1G54610	10176.079736281	0.0368183053924001	0.112914173314119	0.326073373357429	0.744368841998286	0.966086870009321
AT1G54620	37.5759212350569	-0.879033824087105	0.415901055234749	-2.11356478427531	0.0345524563001071	0.411606135675026
AT1G54630	12303.0114060583	0.0802610828572455	0.111653011229227	0.718843871505326	0.472237122979363	0.899321337797746
AT1G54640	11.5806989093949	-0.938205124883002	0.701793642047803	-1.33686751869875	0.181265884976222	0.726164173489519
AT1G54650	939.369210744194	0.0896953331435438	0.150858816524369	0.59456474079561	0.55213445470854	0.92368594271424
AT1G54680	537.207907899126	-0.264633267130657	0.278034086253519	-0.951801524397832	0.341197648806216	0.845254664498547
AT1G54690	1722.47125791738	0.0247143353994118	0.230803763540636	0.107079429816406	0.914725965957871	0.990940292609548
AT1G54700	24.9573837404897	-0.535623663510091	0.539486706958217	-0.992839409389887	0.320788221173502	0.83493891034766
AT1G54710	5327.50863674901	0.0671746722472676	0.188158283038502	0.357011507346301	0.721083191054872	0.964304952395038
AT1G54730	4907.57322384932	-0.0669915277439287	0.263869002831432	-0.253881763394259	0.799586904000569	0.975040467176004
AT1G54740	1949.55809275998	-0.793996969109852	0.68663247298196	-1.15636384871461	0.247532362139713	0.785498488778214
AT1G54760	18.4773083555651	-0.67524352129269	0.764305667590373	-0.883473131138136	0.376980693465458	0.861122413107161
AT1G54770	2706.72960383992	-0.0286873657526301	0.149554317420206	-0.19181904105133	0.847883955322113	0.981959471397189
AT1G54773	214.701066449014	0.0167721635234349	0.275864336308443	0.0607985930616347	0.951519610824511	0.994519753682741
AT1G54780	12939.3191734429	0.0562801274089815	0.34968467852272	0.160945362681439	0.872136433745046	0.984858340235752
AT1G54790	356.758703924505	0.306380481826515	0.196975735417618	1.55542245432892	0.119845489770669	0.646670295083596
AT1G54820	1747.05500331881	0.329968620368576	0.438311531829754	0.752817565604777	0.451559549765208	0.890365574443762
AT1G54830	2260.8256564616	0.195617636674305	0.158542807159595	1.23384743955864	0.21725975818908	0.762203719352412
AT1G54840	155.344933736941	-0.0479361780337365	0.304074823171055	-0.157645994935827	0.874735757992765	0.984858340235752
AT1G54850	1243.39593980044	-0.0163059754128359	0.125702760914993	-0.129718514487227	0.896789133892748	0.98782705369535
AT1G54890	1011.70187610597	-0.236972801431561	0.364598455991812	-0.649955581372188	0.515720914003998	0.914338213002085
AT1G54920	11521.2371438249	0.0503679399136614	0.142104871806812	0.354442034768064	0.723007637363764	0.964449550426407
AT1G54930	290.442382135574	-0.334623196208258	0.21330588284115	-1.56874808960357	0.116706648379139	0.642752297082168
AT1G54940	292.642779709354	0.1434079016849	0.417815594943967	0.343232525114656	0.731423537746019	0.965141489730401
AT1G54950	22.017150619165	1.7111412188755	0.491625320748603	3.48057991860535	0.000500329533691933	0.0468105417580882
